Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Target
0;1;0;0;18;6;13.5;6;12.0;1
0;1;0;0;19;6;13.333333333333334;5;12.8;0
0;1;0;1;22;6;12.166666666666666;4;12.0;1
0;1;0;1;18;7;12.214285714285714;7;12.214285714285714;1
0;1;0;1;18;6;12.666666666666666;6;13.0;1
0;1;0;1;18;6;12.285714285714286;6;13.5;1
0;1;0;1;18;6;13.0;6;13.0;1
0;1;0;0;18;6;12.142857142857142;6;11.166666666666666;1
0;1;0;1;19;7;13.875714285714285;7;13.085714285714284;1
0;1;0;0;20;0;0.0;0;0.0;0
0;1;0;1;19;6;11.666666666666666;0;0.0;0
0;1;0;0;18;6;13.153846153846152;3;11.0;1
0;1;0;1;18;6;14.5;6;12.833333333333334;0
0;1;0;1;18;7;14.44142857142857;8;13.65625;1
0;1;0;0;18;6;15.166666666666666;6;14.285714285714286;1
0;1;0;1;18;5;11.6;4;12.625;1
1;1;0;0;18;6;11.666666666666666;6;12.333333333333334;1
0;1;0;1;20;6;12.625;6;13.2;1
0;1;0;1;19;3;12.666666666666666;6;11.0;1
0;1;0;1;19;6;11.857142857142858;6;13.142857142857142;1
0;1;0;0;19;6;14.714285714285714;6;15.833333333333334;1
1;1;0;0;20;6;13.5;5;13.0;1
0;1;0;1;18;4;11.5;5;12.4;1
0;1;0;0;33;2;14.0;0;0.0;0
0;1;0;1;19;6;12.833333333333334;0;0.0;0
0;1;0;1;18;7;13.428571428571429;8;14.75;1
0;1;0;0;19;0;0.0;0;0.0;0
0;1;0;0;18;6;16.0;6;14.333333333333334;1
0;1;0;0;20;6;13.833333333333334;6;11.833333333333334;1
0;1;0;0;19;8;13.2325;8;13.2325;1
0;1;1;1;18;6;14.0;6;14.166666666666666;1
1;1;1;1;19;2;10.0;0;0.0;0
0;1;0;0;25;15;13.333333333333334;11;12.272727272727272;1
0;1;0;0;19;6;12.5;6;11.5;1
1;1;1;0;33;2;10.5;0;0.0;0
0;1;0;0;19;4;12.0;5;11.4;1
0;1;0;0;18;6;14.0;6;13.5;0
0;1;0;0;18;6;13.5;5;12.6;1
0;1;0;0;18;8;13.07375;8;13.07375;1
0;1;0;0;37;2;10.75;0;0.0;0
0;1;0;1;20;6;14.0;6;13.333333333333334;1
0;1;1;0;21;6;12.333333333333334;6;13.428571428571429;1
0;1;0;1;18;7;13.464285714285714;8;14.788888888888888;1
0;1;0;1;18;6;13.666666666666666;6;14.666666666666666;1
1;1;0;0;18;8;14.4025;8;14.4025;1
0;1;0;0;31;7;15.46875;8;16.3875;1
1;1;0;0;23;6;12.625;6;14.166666666666666;1
0;1;0;0;19;6;14.983333333333334;6;14.983333333333334;1
0;1;0;1;20;6;15.0;6;13.0;1
0;1;0;0;40;9;15.88888888888889;7;14.142857142857142;1
1;1;0;0;32;4;11.5;3;11.0;0
0;1;0;0;24;2;10.5;1;10.0;0
0;1;0;0;18;6;13.983333333333334;6;13.983333333333334;1
0;1;0;0;18;6;13.0;6;12.833333333333334;1
0;1;0;1;18;6;13.666666666666666;6;13.0;1
0;0;0;0;27;0;0.0;0;0.0;0
0;1;0;0;18;5;14.4;5;15.4;1
0;1;0;0;19;6;14.166666666666666;6;13.666666666666666;1
0;1;0;0;19;5;12.2;6;12.0;1
0;1;0;0;20;3;12.333333333333334;2;10.5;0
0;1;0;0;30;0;0.0;0;0.0;0
0;1;0;0;21;9;10.88888888888889;10;11.615384615384617;1
0;1;0;0;26;6;12.166666666666666;8;11.675;0
0;1;0;1;18;6;12.666666666666666;6;12.166666666666666;1
1;1;0;0;21;5;11.4;5;12.2;0
0;1;0;1;18;0;0.0;0;0.0;0
0;1;0;1;19;6;13.5;5;12.8;0
0;1;0;0;19;6;12.285714285714286;6;12.833333333333334;1
0;0;0;0;19;0;0.0;0;0.0;0
0;1;0;0;19;2;10.5;1;13.0;0
0;1;0;0;27;3;14.0;5;12.0;1
0;1;0;0;22;5;14.2;5;12.2;1
0;1;0;0;18;5;13.0;6;13.142857142857142;0
0;1;0;0;20;6;11.0;4;12.75;1
0;1;0;0;34;3;11.0;2;10.0;0
0;1;0;0;18;6;12.385714285714286;8;13.755555555555556;1
0;1;1;0;20;4;14.75;4;12.25;1
0;1;0;0;20;5;16.166666666666668;5;15.833333333333334;1
0;1;1;0;25;0;0.0;0;0.0;0
0;1;1;0;18;5;12.4;3;13.0;0
0;0;1;0;18;5;11.6;4;13.0;0
0;1;0;1;18;5;12.2;0;0.0;0
0;1;0;1;19;5;11.0;5;12.8;1
0;1;0;1;19;6;12.333333333333334;5;12.4;0
0;1;0;1;21;6;14.833333333333334;6;12.571428571428571;1
0;1;0;1;20;6;12.0;6;11.833333333333334;1
1;1;0;1;21;11;12.727272727272728;10;12.6;1
0;1;0;0;34;2;10.5;1;11.0;0
0;1;0;0;20;6;12.333333333333334;6;12.0;1
0;1;1;0;24;0;0.0;1;12.0;0
0;1;1;0;18;7;14.842857142857143;8;14.38888888888889;1
0;1;1;0;28;2;11.0;1;12.0;0
0;1;1;0;20;4;10.75;0;0.0;0
0;1;1;0;22;8;12.55375;8;12.55375;1
0;1;1;0;19;7;12.665714285714284;7;12.665714285714284;1
0;1;1;0;26;2;11.75;0;0.0;0
0;0;1;0;21;3;11.0;0;0.0;0
0;1;1;0;18;0;0.0;0;0.0;1
0;1;1;0;18;5;13.4;5;12.2;1
0;1;1;0;22;17;12.578947368421051;17;12.117647058823527;1
0;1;1;0;36;0;0.0;0;0.0;0
0;1;1;1;20;6;12.0;6;11.5;1
0;1;1;0;20;3;12.333333333333334;0;0.0;0
0;1;1;0;25;4;11.5;3;13.5;0
0;1;1;0;35;5;12.8;5;13.833333333333334;1
0;1;1;0;22;0;0.0;0;0.0;0
1;0;1;0;20;4;11.8;2;12.0;0
0;1;1;0;50;6;11.333333333333334;2;13.5;0
0;1;1;0;20;5;12.002;5;12.002;0
0;0;1;0;35;5;15.2;1;11.0;0
0;1;1;1;19;6;13.142857142857142;6;14.166666666666666;1
0;1;1;0;43;0;0.0;0;0.0;0
0;1;1;0;19;7;13.867142857142856;7;13.867142857142856;1
0;1;1;0;25;6;12.675;6;12.675;1
0;1;1;0;19;0;0.0;0;0.0;1
0;1;1;0;22;0;0.0;0;0.0;0
0;1;1;1;19;6;11.0;5;12.2;0
0;1;1;0;32;4;10.75;4;11.333333333333334;0
0;1;1;0;57;5;14.2;6;14.166666666666666;1
0;0;1;0;20;4;12.6;4;11.575;0
0;0;1;0;38;0;0.0;0;0.0;0
0;1;1;0;45;5;14.0;5;14.166666666666666;1
1;0;1;0;43;2;10.0;4;12.25;0
0;1;1;0;19;6;13.833333333333334;6;13.125;1
0;0;1;0;49;2;11.0;1;11.0;0
0;1;1;0;34;4;12.25;0;0.0;0
0;1;1;0;43;5;13.8;5;13.666666666666666;1
0;1;1;0;21;3;12.0;1;11.0;0
0;1;1;1;19;4;13.75;6;11.555555555555555;1
0;1;1;0;43;0;0.0;2;13.15;0
0;1;1;0;31;5;13.833333333333334;5;15.4;1
0;1;1;0;34;5;15.8;5;16.8;1
0;1;1;0;30;12;12.52608695652174;12;12.52608695652174;1
0;1;1;0;36;6;12.783333333333331;0;0.0;0
1;0;1;0;46;0;0.0;1;10.0;0
0;1;1;0;22;3;13.0;3;10.666666666666666;1
0;1;1;0;27;0;0.0;0;0.0;0
1;0;1;0;31;0;0.0;0;0.0;0
0;0;1;0;21;2;12.0;0;0.0;0
0;1;1;0;21;4;10.75;2;11.0;0
0;1;1;0;19;5;11.6;4;13.5;1
0;1;1;1;20;5;11.8;4;11.6;1
0;1;1;0;18;6;16.0;6;15.166666666666666;1
0;1;1;1;18;6;12.666666666666666;6;11.5;1
1;0;1;0;34;0;0.0;0;0.0;0
0;1;1;0;20;5;12.6;8;12.75;0
0;1;1;0;18;7;13.4;7;13.4;1
1;1;1;0;21;0;0.0;0;0.0;0
0;1;1;0;26;1;10.0;0;0.0;0
1;1;1;0;20;0;0.0;0;0.0;0
0;1;1;0;25;3;11.25;4;11.2;0
0;1;1;0;24;3;10.666666666666666;1;14.0;0
0;1;1;0;20;4;11.75;5;13.4;1
0;1;1;0;20;0;0.0;0;0.0;0
0;1;0;0;18;6;12.666666666666666;6;14.125;1
0;1;0;0;22;5;14.0;6;15.666666666666666;1
0;0;0;0;41;0;0.0;0;0.0;0
1;1;0;1;19;2;11.5;0;0.0;0
0;1;0;0;21;6;12.0;5;12.8;1
1;1;0;0;30;6;16.428571428571427;6;16.666666666666668;0
0;1;0;1;21;5;13.336000000000002;7;13.207142857142856;1
0;1;0;0;21;7;14.666666666666666;6;14.0;1
0;1;0;0;18;7;14.115714285714288;7;14.115714285714288;1
0;1;0;1;19;6;14.857142857142858;6;13.11111111111111;1
0;1;0;1;18;6;13.833333333333334;6;13.714285714285714;1
0;1;0;1;18;2;10.0;2;12.0;0
0;1;0;1;24;6;12.415;6;12.415;1
0;1;0;0;23;5;14.428571428571429;6;13.428571428571429;1
0;1;0;1;18;7;14.312857142857142;7;14.312857142857142;1
0;1;0;0;20;4;12.0;5;13.4;1
0;1;0;0;18;6;13.833333333333334;6;13.714285714285714;1
0;1;0;0;20;6;12.166666666666666;6;12.142857142857142;1
0;1;0;1;22;5;13.2;5;13.6;1
1;1;0;0;20;6;15.4;6;15.4;1
0;1;0;1;19;7;13.385714285714286;8;15.925;1
1;1;0;0;18;6;10.857142857142858;4;11.0;0
0;1;0;0;18;5;11.333333333333334;5;12.0;1
0;1;0;1;19;4;14.5;5;13.6;1
0;1;0;1;19;6;14.166666666666666;6;12.375;1
0;1;0;0;24;6;12.833333333333334;6;12.0;1
0;1;0;0;21;6;13.333333333333334;6;14.5;1
0;1;0;1;20;6;13.666666666666666;6;14.571428571428571;1
1;0;0;1;28;6;10.833333333333334;5;11.0;0
0;1;0;0;21;6;13.428571428571429;6;13.142857142857142;1
0;0;1;0;36;0;0.0;0;0.0;0
0;0;1;0;42;0;0.0;0;0.0;0
0;1;1;0;47;4;11.5;5;11.6;0
0;0;1;0;25;0;0.0;0;0.0;0
0;1;1;1;25;6;14.142857142857142;6;13.5;1
0;1;1;0;48;0;0.0;0;0.0;0
0;1;1;1;32;10;13.8;10;12.8;1
0;1;1;0;38;10;13.6;5;13.6;0
0;1;1;0;37;15;11.733333333333333;9;11.88888888888889;1
0;0;1;0;26;1;10.0;1;10.0;0
0;1;1;0;23;0;0.0;0;0.0;0
0;1;1;0;26;6;13.046666666666669;7;13.30625;0
0;1;0;0;26;10;11.8;7;13.285714285714286;1
0;1;0;0;18;8;13.11;8;13.11;1
0;1;0;0;27;7;14.414285714285716;7;14.414285714285716;1
0;0;0;0;24;0;0.0;0;0.0;0
0;1;0;0;20;5;12.333333333333334;5;12.2;1
0;1;0;1;18;0;0.0;1;10.0;0
0;1;0;1;18;7;14.1;8;13.3125;1
0;1;0;0;18;8;13.045;8;13.045;1
0;1;0;1;19;8;14.2525;8;14.2525;1
0;1;0;0;18;7;15.075714285714286;7;15.075714285714286;1
0;1;0;0;23;17;13.15;12;13.214285714285714;1
0;1;0;1;21;5;12.333333333333334;5;11.8;1
0;1;0;1;18;7;13.778571428571428;8;13.122222222222222;1
1;0;0;0;20;3;10.333333333333334;1;11.0;0
0;1;0;1;18;6;13.571428571428571;6;12.375;1
0;1;0;0;29;11;12.75;7;13.428571428571429;1
0;1;1;0;28;3;13.0;1;12.0;0
1;0;1;0;24;0;0.0;0;0.0;0
1;1;1;1;33;0;0.0;0;0.0;0
0;0;1;0;19;2;12.5;1;11.0;0
0;1;1;0;19;6;14.857142857142858;6;14.142857142857142;1
0;1;1;0;37;8;12.0;7;11.571428571428571;1
1;0;1;1;18;0;0.0;0;0.0;1
0;1;1;0;37;7;12.828571428571427;8;12.6875;1
0;1;1;0;36;0;0.0;0;0.0;0
0;1;1;0;19;6;13.333333333333334;5;14.0;1
0;1;1;1;33;14;13.072857142857144;14;13.072857142857144;1
0;0;1;0;34;5;12.0;3;11.0;0
0;1;0;0;18;6;15.5;6;16.0;1
0;1;0;0;20;0;0.0;0;0.0;0
0;1;0;1;19;6;14.714285714285714;6;15.166666666666666;1
0;1;0;0;20;6;16.714285714285715;6;15.333333333333334;1
0;1;0;1;19;6;10.857142857142858;6;11.666666666666666;1
0;1;0;0;19;6;11.658333333333331;6;12.416666666666666;1
0;1;0;1;22;5;11.6;6;12.0;1
0;1;0;1;18;6;12.166666666666666;6;12.666666666666666;1
0;1;0;1;19;6;12.5;6;12.833333333333334;1
1;0;0;0;31;5;12.56;5;12.56;0
0;1;0;0;18;7;13.19;8;14.23125;1
1;1;0;1;19;3;11.0;4;11.25;1
0;1;0;0;18;0;0.0;0;0.0;1
0;1;0;1;19;5;11.6;6;11.714285714285714;1
0;1;0;0;19;6;14.266666666666666;6;14.266666666666666;1
0;1;0;0;30;9;12.666666666666666;7;12.428571428571429;1
0;1;0;0;18;7;12.771428571428572;7;12.771428571428572;1
0;1;0;0;21;0;0.0;0;0.0;0
0;1;0;1;19;6;15.5;6;13.571428571428571;1
0;1;0;0;19;6;11.333333333333334;4;13.75;0
0;1;0;1;19;6;13.333333333333334;5;13.4;1
0;1;0;1;39;4;12.333333333333334;2;10.0;1
0;1;0;0;20;0;0.0;0;0.0;0
0;1;0;0;19;5;12.6;4;11.6;1
0;1;0;0;24;6;14.857142857142858;5;13.6;1
0;1;0;0;34;12;11.916666666666666;11;13.181818181818182;1
0;1;0;0;46;0;0.0;0;0.0;0
0;0;0;0;37;0;0.0;0;0.0;0
0;1;0;0;18;6;17.0;6;15.5;1
0;1;0;0;46;19;12.210526315789474;13;11.384615384615383;1
0;1;0;1;30;6;13.0;5;12.857142857142858;1
1;0;0;0;37;0;0.0;0;0.0;0
0;1;0;0;20;6;13.571428571428571;6;12.714285714285714;1
0;1;0;0;39;1;14.0;0;0.0;0
0;0;0;0;53;0;0.0;0;0.0;0
0;1;0;0;54;13;12.461538461538462;10;11.1;0
0;1;0;0;19;4;14.4;5;13.0;1
0;0;0;0;20;0;0.0;0;0.0;0
1;1;0;0;18;6;14.333333333333334;6;14.166666666666666;1
1;1;0;0;21;11;11.909090909090908;11;10.727272727272728;1
0;1;0;0;18;6;13.714285714285714;6;14.375;1
1;1;0;0;19;0;0.0;0;0.0;0
0;1;0;1;18;5;13.46;7;12.2375;0
0;1;0;0;19;6;15.0;6;13.333333333333334;1
0;1;0;1;18;0;0.0;0;0.0;0
0;1;0;0;19;5;13.4;5;12.8;1
1;1;0;0;34;4;11.25;4;13.75;1
0;1;0;0;18;5;12.6;5;11.6;1
0;1;0;0;50;6;12.666666666666666;6;11.833333333333334;1
1;1;0;0;41;21;12.333333333333334;19;12.105263157894736;1
0;1;0;1;22;5;12.0;5;11.0;0
0;1;0;0;43;5;16.4;5;16.6;1
0;1;0;0;50;0;0.0;0;0.0;0
0;1;0;0;60;6;12.75;4;14.75;1
0;1;0;0;47;5;14.8;5;14.4;1
0;1;0;0;22;17;10.36842105263158;17;11.5;1
0;1;0;0;41;0;0.0;0;0.0;0
0;1;0;0;32;13;12.692307692307692;13;12.384615384615383;1
0;1;0;0;50;0;0.0;0;0.0;0
1;0;0;0;54;0;0.0;0;0.0;0
0;1;0;0;34;11;13.0;8;11.875;0
0;1;0;0;45;4;12.5;3;11.666666666666666;0
0;1;0;1;47;5;12.2;4;11.25;1
0;1;0;0;33;1;10.0;2;12.0;0
0;1;0;1;43;6;12.333333333333334;6;11.5;1
0;1;0;0;54;13;14.307692307692308;12;15.23076923076923;1
0;1;0;0;39;11;14.454545454545457;8;13.5;1
0;1;0;0;39;5;11.0;5;13.2;1
0;1;0;1;18;6;13.142857142857142;6;12.833333333333334;1
0;1;0;1;19;6;13.75;6;11.857142857142858;1
0;1;0;1;18;6;14.0;5;13.8;1
0;1;0;0;44;8;13.75;6;12.5;1
0;1;0;0;27;0;0.0;0;0.0;0
0;1;0;1;18;6;13.166666666666666;6;12.428571428571429;1
0;1;0;0;45;9;12.444444444444445;6;12.0;0
0;1;0;0;20;6;12.666666666666666;5;13.0;1
0;1;0;0;40;6;11.333333333333334;6;10.5;1
0;1;0;0;18;7;13.6125;8;14.575;1
0;1;0;0;21;7;12.414285714285716;7;12.414285714285716;1
0;1;0;0;20;0;0.0;0;0.0;1
0;1;0;0;27;0;0.0;0;0.0;0
0;1;0;0;32;7;11.0;8;13.125;1
0;1;0;1;18;6;14.0;6;13.5;1
0;1;0;0;37;4;12.0;3;12.0;0
0;1;0;0;19;6;12.5;6;12.5;1
0;1;0;1;41;6;11.333333333333334;6;11.333333333333334;1
0;1;0;1;18;6;14.066666666666668;6;14.066666666666668;1
0;1;0;0;21;8;13.555555555555555;7;13.571428571428571;1
1;0;0;0;23;5;11.6;4;12.25;0
0;1;0;0;18;0;0.0;0;0.0;0
0;1;0;0;18;8;13.27625;8;13.27625;1
0;1;0;0;21;0;0.0;0;0.0;0
0;1;0;0;19;6;14.375;6;14.75;1
0;1;0;0;47;0;0.0;0;0.0;0
0;1;0;0;39;12;13.416666666666666;10;14.5;1
0;1;0;0;19;6;12.97166666666667;7;12.321428571428571;1
0;1;0;0;38;14;10.928571428571429;12;11.833333333333334;0
1;0;0;0;27;0;0.0;0;0.0;0
0;1;0;1;18;0;0.0;0;0.0;1
0;1;0;0;48;6;11.333333333333334;5;12.4;0
0;1;0;0;25;1;11.0;0;0.0;0
0;1;0;1;32;7;12.757142857142856;7;12.757142857142856;1
0;1;0;1;18;6;14.5;6;14.666666666666666;1
1;1;0;0;20;6;13.833333333333334;6;14.571428571428571;1
0;1;0;0;20;4;11.25;5;10.4;1
0;1;0;0;20;0;0.0;0;0.0;0
0;1;0;0;39;0;0.0;2;12.5;0
1;1;0;0;29;1;13.0;0;0.0;0
1;1;0;0;36;0;0.0;0;0.0;0
0;1;0;0;18;7;11.971428571428572;7;11.971428571428572;1
0;1;0;0;51;0;0.0;0;0.0;0
1;1;0;0;23;1;16.0;4;12.25;0
0;1;0;0;21;0;0.0;0;0.0;0
0;0;0;0;28;4;12.75;0;0.0;0
0;1;0;0;41;0;0.0;0;0.0;0
0;1;0;1;43;5;12.2;6;12.333333333333334;1
0;1;0;1;19;12;14.5;11;13.583333333333334;1
0;1;0;0;26;6;13.0;11;13.833333333333334;1
0;1;0;0;18;7;11.714285714285714;8;12.75;1
0;1;0;0;45;4;10.25;3;13.0;0
0;1;0;0;19;0;0.0;0;0.0;0
0;1;0;0;20;6;12.375;6;13.142857142857142;1
0;1;0;0;18;6;12.666666666666666;6;12.0;1
0;1;0;0;27;3;10.5;1;12.0;0
0;1;0;0;20;6;14.125;5;12.6;1
0;1;0;0;18;6;14.666666666666666;6;13.833333333333334;1
0;1;0;0;26;0;0.0;0;0.0;0
0;1;0;1;39;6;14.0;5;14.8;1
0;1;0;0;18;0;0.0;0;0.0;1
0;1;0;0;36;0;0.0;0;0.0;0
0;1;0;0;38;11;12.636363636363637;8;11.0;1
0;1;0;0;45;3;12.333333333333334;2;11.0;0
0;1;0;0;62;6;15.0;6;12.833333333333334;1
0;1;0;1;20;4;11.75;6;12.666666666666666;1
0;1;0;0;18;7;14.13714285714286;7;14.13714285714286;1
0;1;0;0;18;2;12.0;1;11.0;0
0;1;0;0;23;5;10.8;4;11.5;1
1;1;0;1;19;6;13.285714285714286;6;12.5;0
1;1;0;1;19;5;13.6;5;12.6;1
0;1;0;0;18;7;13.55;8;14.1875;1
0;1;0;0;41;4;13.5;6;11.166666666666666;1
0;1;0;1;51;5;11.6;5;14.2;1
0;1;0;0;24;10;12.5;4;12.6;1
0;1;0;0;25;1;11.0;2;12.666666666666666;0
0;1;0;0;20;4;11.6;3;12.333333333333334;1
0;1;0;0;19;0;0.0;0;0.0;0
0;1;0;0;41;10;14.636363636363637;10;14.6;1
0;1;0;1;19;6;13.0;6;12.166666666666666;1
0;1;0;0;28;14;12.785714285714286;16;13.875;0
0;1;0;0;21;6;14.5;5;12.0;1
0;0;0;0;22;4;14.6;4;12.75;0
0;0;0;0;18;6;12.5;6;12.166666666666666;1
0;1;0;1;19;6;14.0;6;13.125;1
0;1;0;1;19;7;13.801428571428572;8;14.575;1
1;0;0;0;25;6;14.428571428571429;6;13.666666666666666;1
0;1;0;1;18;6;14.35;6;14.35;1
0;1;0;0;19;6;14.333333333333334;6;13.5;1
0;1;0;0;46;6;13.333333333333334;6;11.833333333333334;1
0;0;0;0;19;12;13.0;11;13.25;1
0;1;0;1;18;6;14.5;4;13.0;1
0;1;0;1;19;7;11.82;7;11.82;1
0;1;0;0;20;0;0.0;0;0.0;0
0;1;0;1;38;5;12.4;6;12.666666666666666;1
0;1;0;0;18;6;12.571428571428571;6;11.857142857142858;1
0;1;0;1;18;7;13.857142857142858;8;14.9;1
0;1;0;0;18;5;11.833333333333334;5;13.8;1
0;1;0;0;19;6;14.666666666666666;6;13.666666666666666;1
0;0;0;0;37;0;0.0;0;0.0;0
0;1;0;0;19;7;13.422222222222224;7;12.18888888888889;1
0;1;0;1;19;6;14.0;5;12.2;0
0;1;0;1;19;7;12.142857142857142;8;13.375;0
1;1;0;1;18;5;12.8;5;13.0;1
0;1;0;1;18;7;14.572857142857142;8;14.955555555555556;1
0;1;0;0;18;4;11.25;4;11.0;1
0;1;0;0;18;5;14.4;4;14.6;0
0;1;0;0;20;7;12.982857142857142;8;14.4625;1
0;1;0;0;20;6;15.75;6;13.0;1
0;1;0;0;18;5;12.285714285714286;3;14.0;0
0;1;0;0;20;6;13.755;7;13.571428571428571;1
0;1;0;1;18;6;13.833333333333334;6;13.5;1
0;1;0;0;19;0;0.0;0;0.0;0
0;1;0;0;18;7;14.711111111111112;8;14.627777777777778;1
0;1;0;0;20;11;14.615384615384617;9;13.7;1
0;1;0;0;18;7;13.677142857142858;8;14.533333333333331;1
0;1;0;1;19;5;13.166666666666666;5;12.8;1
0;1;0;0;19;5;10.8;5;11.333333333333334;1
0;1;0;0;19;3;12.0;5;12.833333333333334;1
0;1;0;0;18;6;13.958333333333334;8;14.71875;1
0;1;0;0;19;4;13.0;4;12.25;0
0;1;0;1;24;0;0.0;0;0.0;1
0;1;0;1;18;0;0.0;0;0.0;1
0;1;0;1;18;7;14.0;7;14.0;1
0;1;0;0;19;4;12.0;3;11.333333333333334;0
0;1;0;1;35;8;13.625;7;14.0;1
0;1;0;0;19;4;12.5;4;10.0;1
0;1;0;0;28;14;12.428571428571429;11;11.909090909090908;0
0;1;0;0;21;7;13.3875;8;15.9;1
0;1;0;1;19;6;12.648333333333332;8;12.205555555555556;1
0;1;0;0;19;6;14.0;6;13.333333333333334;1
0;1;0;0;18;5;12.8;5;11.857142857142858;1
0;1;0;0;18;6;11.333333333333334;6;10.833333333333334;1
0;0;0;0;19;0;0.0;0;0.0;0
0;1;0;1;20;6;14.166666666666666;6;13.0;1
0;1;0;0;18;6;12.833333333333334;6;13.833333333333334;1
1;0;0;0;19;4;12.0;6;11.833333333333334;0
0;1;0;1;20;6;13.0;6;13.142857142857142;0
0;0;0;0;18;6;12.333333333333334;5;13.6;1
0;1;0;1;21;6;12.571428571428571;6;11.625;1
0;1;0;1;19;6;12.333333333333334;6;12.833333333333334;1
0;1;0;0;19;5;13.0;4;10.75;1
0;1;0;0;18;6;13.166666666666666;5;14.2;0
0;1;0;1;18;5;13.333333333333334;5;13.6;1
0;1;0;0;18;4;13.0;5;13.142857142857142;1
0;1;0;0;31;5;10.9;3;11.7;0
0;1;0;1;20;6;15.857142857142858;6;16.0;1
0;1;0;1;19;5;12.6;3;13.0;0
0;1;0;1;19;6;14.0;6;14.571428571428571;1
0;0;0;0;27;3;14.666666666666666;2;13.0;0
0;1;0;1;18;6;13.666666666666666;6;14.0;1
0;1;0;0;32;0;0.0;0;0.0;0
0;1;0;0;18;7;12.628571428571428;7;12.628571428571428;1
0;1;0;1;19;7;14.232857142857142;7;14.232857142857142;1
0;1;0;0;18;2;10.0;0;0.0;0
0;1;0;1;18;4;12.25;4;11.0;0
1;0;0;1;24;6;13.5;6;13.0;1
0;1;0;1;19;5;12.2;6;11.5;1
1;1;0;0;21;0;0.0;0;0.0;0
0;1;0;0;19;6;12.0;8;12.75;1
0;1;0;1;36;6;12.35;5;12.5;1
0;1;1;0;51;0;0.0;0;0.0;0
1;0;1;0;29;0;0.0;0;0.0;0
1;0;1;0;27;5;11.6;5;12.0;0
0;0;1;0;57;12;11.75;9;12.22222222222222;0
0;1;1;0;26;3;11.333333333333334;3;13.666666666666666;0
0;1;1;0;19;5;10.8;4;12.25;1
0;1;1;0;23;5;12.5;2;13.5;0
0;1;1;0;27;5;15.2;5;14.166666666666666;1
1;1;1;1;20;7;13.314285714285717;8;12.575;1
0;1;0;1;19;11;13.090909090909092;11;12.083333333333334;1
1;0;0;0;19;0;0.0;0;0.0;0
0;1;0;0;20;5;12.2;6;11.5;1
0;1;0;0;22;15;11.2;14;12.428571428571429;1
0;1;0;0;18;3;12.333333333333334;4;12.0;1
0;1;0;0;27;7;15.94285714285714;7;15.94285714285714;1
0;1;0;0;27;0;0.0;0;0.0;0
0;1;0;0;19;4;10.25;6;10.714285714285714;1
0;1;0;1;23;6;14.166666666666666;6;12.5;1
0;1;0;1;22;20;14.575;20;14.575;1
0;1;0;1;18;1;10.0;0;0.0;0
0;1;0;1;18;6;12.285714285714286;6;11.428571428571429;1
0;1;0;1;31;6;14.0;6;12.333333333333334;1
0;1;0;0;19;4;11.25;0;0.0;0
0;1;0;0;24;1;12.0;0;0.0;0
0;1;0;0;19;7;13.47;8;13.32625;1
0;1;0;0;19;5;12.4;5;12.8;1
0;0;0;0;26;3;11.75;4;11.5;0
1;0;1;0;27;0;0.0;0;0.0;0
0;1;0;0;19;6;12.0;6;12.428571428571429;1
0;1;0;0;29;5;15.333333333333334;5;15.4;0
0;1;0;1;18;8;12.32;8;12.32;1
0;1;0;0;19;7;13.79857142857143;8;14.75625;1
0;1;0;1;18;5;16.333333333333332;5;15.4;1
0;1;0;0;19;0;0.0;0;0.0;0
0;1;0;0;19;7;14.757142857142856;8;15.366666666666667;1
0;1;0;0;19;6;11.666666666666666;6;12.333333333333334;0
0;1;0;0;19;6;11.666666666666666;6;11.5;1
0;1;0;1;19;6;15.0;6;13.333333333333334;1
1;0;0;0;18;0;0.0;0;0.0;0
0;1;0;0;20;6;13.571428571428571;6;13.333333333333334;1
0;1;0;0;20;5;10.8;4;11.5;1
0;1;0;0;31;5;11.4;6;12.833333333333334;0
0;1;0;1;20;7;10.642857142857142;8;11.55;1
0;1;0;0;18;6;14.65;6;14.65;1
0;1;0;1;19;7;13.714285714285714;8;14.863636363636363;1
0;1;0;0;30;15;12.266666666666667;13;12.071428571428571;1
0;1;0;0;19;5;11.0;5;15.4;1
1;1;0;0;22;5;13.8;5;13.0;1
0;1;0;1;18;6;12.666666666666666;6;12.833333333333334;1
0;1;0;0;18;6;11.75;5;12.0;1
0;1;0;1;19;7;12.785714285714286;7;12.785714285714286;1
0;1;0;0;18;6;14.444444444444445;6;13.333333333333334;1
0;1;0;0;20;0;0.0;0;0.0;1
0;1;0;0;18;4;12.75;4;11.75;1
0;1;0;0;25;6;16.857142857142858;6;16.5;1
0;1;0;0;19;6;13.166666666666666;6;15.0;1
0;1;0;0;26;6;16.5;6;14.285714285714286;1
0;1;0;0;21;4;11.75;5;11.6;1
0;1;0;0;19;1;11.0;0;0.0;0
0;1;0;1;19;7;15.114285714285714;7;15.114285714285714;1
0;1;0;1;18;6;15.5;6;14.285714285714286;1
0;1;0;1;32;7;11.142857142857142;8;12.0;1
0;1;0;1;18;6;11.333333333333334;6;11.333333333333334;1
1;1;0;1;39;5;10.6;4;10.75;1
1;0;0;0;18;0;0.0;0;0.0;0
